comment,label
phù_hợp cho nam nữ tầm nhìn rõ_ràng để đọc bảo_vệ mắt khỏi ánh_sáng xanh hại bảo_vệ mắt khỏi ánh_sáng xanh hại thiết_kế không viền cho vẻ hiện_đại,1
bếp nóng nhanh tắt bếp tắt tiếng cũng khá lẹ nút bấm dễ sử_dụng,1
hàng không quảng_cáo dây mềm ộp không giống hình_mẫu,0
bán đồ không chất_lượng tệ chưa từng thấy không nên mua không xài,0
chất_lượng sản_phẩm ok cầm_hơi nặng_tay tí sử_dụng ráng đáng giá tiền nhé,1
giao hàng nhanh đúng hẹn đóng_gói kỹ chuột dùng lần khá tốt,1
đẹp bền tốt,1
tương_đối ổn không pik sử_dụng bao_lâu,1
hàng đểu,0
giao thiếu cho phần gắn điện_thoại dây sắt mong tiki bổ_sung đổi hàng giúp,0
túi nhỏ không sử_dụng,0
mức giá hợp_lý sản_phẩm quà sử_dụng khá tốt vận_chuyển nhanh_chóng,1
tốt giao nhanh giá ok hay tuyệt cảm_ơn cửa_hàng,1
thất_vọng thật_sự vận_chuyển hàng bị vỡ đóng_gói thì không chỉn_chu lần đầu mua hàng cửa_hàng tệ quá,0
lừa_đảo hàng điểu nha anh_em hàng nhìn tởm không hình tránh xa cửa_hàng ra nha,0
nhận hàng gần tuần chất_lượng đèn vẫn ổn chứ nút cảm_ứng nhạy mẫu đẹp xinh tiện_dụng,1
sản_phẩm tốt sử_dụng ok công_nhận sợi cáp to mềm cũng dài nữa màu_sắc cũng đẹp chắc_chắn ok sạc thử thì thấy sạc nhanh nha,1
bình bị trầy trơn lun,0
không tốt quảng_cáo không thích sản_phẩm,0
kết_nối không dây tiện_lợi giá_trị tuyệt_vời cho giá tiền thoải_mái đeo giờ chất_lượng âm_thanh tuyệt_vời thời_lượng pin lâu_dài,1
chất_lượng hình_ảnh ổn chất_lượng âm_thanh quá tệ không nghe các nên cân_nhắc quan_tâm âm_thanh,0
chắc_chắn,1
chất_liệu mát trời nóng nằm thì tuyệt_vời không nóng lưng ngủ sướng nên mua nhé mọi người trời nóng hiện_nay mua chiếu tuyệt_vời luôn giá lại rẻ,1
mũ đẹp chất_lượng lớp xốp cứng yên_tâm giá rẻ nhất so vớ các cửa_hàng khác cửa_hàng đóng_gói gửi hàng nhanh,1
cân mở ra thấy mỏng ọp_ẹp mặt mỏng gồ_ghề chứ không cứng_cáp,0
hương_vị bắp tươi_mát không lactose dễ tiêu_hoá tuyệt_vời cho những người không dung_nạp lactose,1
tạm_thời dùng tốt giao hàng chậm,0
không phai màu bong tróc đa_năng cho các bề_mặt khác nhau màu_sắc rực_rỡ,1
mua thùng lốc cuộn giao chỉ thùng lốc,0
sản_phẩm tốt,1
giao hàng nhanh sản_phẩm giống mô_tả đóng_gói bình_thường,1
cứng ngắt khó điều_chỉnh,0
hàng giao móp hộp,0
mọi người không nên mua hàng_không thơm,0
không thấy gói quà tặng,0
chuột xài ngon nhà năm cửa_hàng vẫn bảo_hành đổi cho con chuột mới luôn,1
mua phần nắp chặn đá lại không móc để kéo lên rõ đó mua mua bình thứ thì không,0
âm_thanh nghe ổn,1
thời_gian vận_chuyển hợp_lí,1
ưng từ hình_thức công_dụng đều ok không để chê tuy hơi tràn keo một_chút,1
chuột tốt tiki mở popup bắt vote hoài bực,0
hàng tệ đứt dây,0
phù_hợp giá tiền không cầu_kì lắm thì nên mua nha các,1
sản_phẩm tốt ổn cửa_hàng đóng gửi hàng nhanh,1
sản_phẩm kém chất_lượng mua con con dùng tháng hỏng không dùng nữa,0
giao nhanh thấy quá ổn,1
chất_liệu cao_cấp,1
sản_phẩm ọp_ẹp không chắc_chắn thỉnh_thoảng ốc rơi ra vít lại,0
quảng_cáo hàng hình cầm chắc_chắn mua đúng đợt giảm_giá nên ưng,1
mượt_mà bấm êm giao nhanh_chóng,1
giao hàng nhanh đóng_gói cẩn_thận,1
cảm_quan ban_đầu sản_phẩm hình đẹp dễ sử_dụng quần_áo tốt ưng,1
giao hàng bị hư nhận gói hàng hôi cá bị bở hết_mình bỏ luôn chứ không ăn thấy đánh_giá tốt nên mua nhận hàng thất_vọng chất cửa_hàng cũng không nhận phản_hồi,0
chất_liệu đúng mô_tả thêm lụa đáng tiền giá_cả phù_hợp độ bền có_vẻ ổn,1
chuột cầm tay bấm êm,1
đẹp chắc_chắn để dùng thử xem bền ko,1
sản_phẩm công_ty gấp mép kì quá,0
đẹp dễ lắp_đặt ngồi khá thoải_mái,1
ghế_ngồi không thực_sự thoải_mái các ghế văn_phòng phổ_thông,0
mũ không vấn_đề không nghĩ lại mua quả mũ chất_lượng luôn,1
hàng giả_mạo không nhãn_mác,0
mượt êm,1
quá tệ không xà_bông nhớt cũng để bán lazada,0
oknmn,1
chuột model xài năm vãn ok,1
hàng đóng_gói cẩn_thận chất_lượng sản_phẩm ổn nhu_cầu,1
thương_hiệu lớn giữ nhiệt chỉ giờ quá tệ thua hàng trung_quốc luôn,0
thiết_kế chống thấm nước bền_bỉ giá_trị tuyệt_vời cho giá tiền,1
nhận hàng hàng đóng_gói cẩn_thận nhân_viên giao hàng tận_tình chu_đáo,1
nhận hàng hàng đóng_gói cẩn_thận nhân_viên giao hàng tận_tình chu_đáo,1
hàng chính hãng lỗi nặng lần đầu bật máy,0
tốt,1
dùng năm rơi_rớt đủ kiểu vẫn còn nhạy,1
giao hàng nhanh chất_lượng tốt xuất hđ đúng yêu_cầu,1
dán thì vết lỏm nhỏ không hiểu lý_do,0
không_thể cúi đầu xuống gần thảm thảm quá hôi,0
hàng tốt giá_cả phải_chăng dây hơi ngắn,1
hàng không còn vỏ hộp chỉ bọc lại bằng nilon,0
dùng mấy tiếng hư luôn hàng dỏm,0
hàng đẹp giá rẻ ok túi cũng thấy dầy_dặn nói_chung mua giá quá ok,1
đẹp đúng hình rẻ màu xài chắc sạch,1
giao hành nhanh ghế chắc_chắn thiết_kế đơn_giản dễ lắp_ráp còn tặng thêm bịch khẩu_trang thiệp cảm_ơn đi kèm hài_lòng,1
dịch_vụ giao_tiếp tuyệt_vời từ người bán,1
kém chất_lượng,0
nhìn thì hợp_lí xoay tí nóng cải máy hôi nữa chứ không biết để nguội xoay tiếp không nữa đúng tiếc tiền quá tốn tiền xài không,0
sản_phẩm đóng_hộp đẹp mới unbox sử_dụng chưa thấy phát_sinh lỗi nào nhìn ching sản_phẩm nhìn trực_quan tốt,1
dễ sử_dụng vệ_sinh tiết_kiệm thời_gian công_sức,1
không sử_dụng muốn sử_dụng đem đi nhờ hàn các mối dây,0
hàng không tốt qc giờ nước nguội thất_vọng quá,0
quá tệ không mẫu chất_lượng sản_phẩm mỏng mới đựng bể,0
giao không đúng sản_phẩm đặt đèn cắm dây giao đèn kèm dây sạc đề_nghị đổi lại,0
giao hàng cũ sử_dụng gãy bể tùm_lum thùng hàng khui sẵn mất uy_tín,0
ghế êm chắc_chắn sử_dụng ưng giá quá tốt cho chiếc ghế thế_này mn nên mua nhé,1
kích_thước rộng_rãi để chứa đồ cần_thiết tặng kèm đồng_hồ ngẫu_nhiên sang_trọng,1
hàng đẹp cứng_cáp đẹp chất_lượng tốt,1
xài bao tốt nha positive,1
sản_phẩm tốt theo nhu_cầu bản_thân,1
nhẹ thoải_mái mặt_nạ hàn_xì chất_lượng cao bảo_vệ tuyệt_vời,1
lần nào nhận hàng đều hài_lòng,1
chất_lượng ok nhé màu nâu xinh_xắn,1
chuột giao nhanh gọn còn bàn_phím thì giao nhầm xin kiểm_tra kỹ gửi hàng,0
hàng không chuẩn thiếu bu_lông khoá không cho kiểm hàng lừa mua không trả lại,0
sử_dụng không hiệu_quả gây thất_vọng phiền_hà,0
tốt cầm_chắc tay hơi_nước vừa_phải không bị nhễu gây phỏng mỗi_tội là_hơi nhanh nước,1
hàng đẹp đường kim nước chỉ ok giá_thành thấp sản_phẩm hợp_lí ngăn cửa_hàng uy_tín đánh_giá cửa_hàng hợp_lí tinh_tuý cần thêm ủng_hộ cửa_hàng tiếp,1
sản_phẩm ok,1
hàng chất_lượng,1
mọi thứ ổn,1
hài_lòng,1
thiết_kế chắc_chắn bền_bỉ chất_liệu kính cường_lực chất_lượng cao,1
chuột cũ dùng năm mới hỏng nên mua chiếc khác tay yên_lặng,1
hàng đẹp đúng mẫu,1
đặt iphone giao pro max tiki còn đỗ lỗi khách_hàng chọn nhầm sản phâm sợ luôn,0
cám_ơn cửa_hàng trân_trọng,1
tạm ổn mức giá có_thể chọn hàng thương_hiệu về đồ văn_phòng_phẩm deli oke,1
đèn bàn không sử_dụng đươc sạc đèn báo xanh báo vàng sạc xong cũng không bật muốn hoàn lại tiền,0
hàng nhái mọi người nên tránh xa,0
sạc lên pin sạc xong đèn không lên rút sạc,0
thất_vọng dây tiết_diện nhỏ đúng bằng ngón tay út mỏng tựa trái banh mủ chưa dám gắn xài sợ áp_lực nước mạnh tét dây luôn,0
hàng đóng_gói cẩn_thận giao hàng nhanh,1
thông_tin số tờ số lớp không rõ_ràng thông_tin tờ thực nhận tờ lớp gây ra sự nhầm_lẫn thông_tin không đáng ảnh_hưởng uy_tín niềm tin khách_hàng dành cho sản_phẩm mua lần duy_nhất thôi,0
sản_phẩm đẹp chất mát nhẹ màu_sắc dễ_chịu cửa_hàng giao đúng sản_phẩm,1
sử_dụng đúng hư luôn quá tệ,0
không quà tặng quảng_cáo,0
siêu mỏng nhẹ thiết_kế suốt tuyệt đẹp tương_thích phụ_kiện magsafe sản_phẩm quá ổn giá nhẹ cầm điện_thoại dễ_chịu,1
sản_phẩm cũng không cứng lắm độ dài khs ngắn,0
đèn thiết_kế thông_minh ánh_sáng tốt tích điện lâu nên không cần dây_dợ lằng_nhằng có_thể di_chuyển dễ_dàng tiện_lợi nhỏ gọn phù_hợp không_gian hẹp,1
không nên mua nha lực nước xịt yếu vòi_nước lắp cũng không nữa,0
không cá khô tươi đóng_gói,0
cảm_giác bấm tốt âm đủ nhỏ,1
không quà tặng săn sale rẻ thành đắt,0
nóng nhanh bếp đẹp,1
dây sạc đầu nhìn chắc_chắn xịn xò sạc cũng nhanh đáng đồng_tiền,1
giống bị lừa ghê kích_thước quá nhỏ,0
tuyệt_vời nhé nhà mua ngay thêm bất_kỳ nhà_bếp nào cũng tuyệt_vời,1
sử_dụng lần bị hỏng không phun sương nữa,0
tốt xài ổn,1
nhìn tổng_thể thì thấy ổn cáp sạc cũng tương_đối,1
hàng kém chất_lượng,0
thương_hiệu giả,0
tạo ra một môi_trường tươi_mát thơm dễ sử_dụng bảo_trì tạo ra bầu_không_khí êm_dịu hoàn_hảo cho không_gian nhỏ lý_tưởng cho gia_đình văn_phòng du_lịch thiết_kế nhỏ gọn di_động,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn giao hàng nhanh,1
quảng_cáo láo mua combo tặng combo nhận chỉ một mọi người cảnh_giác để không bị lừa nha,0
hàng giả đó các đừng mua chất_lỏng sữa_tươi không mùi thơm cửa_hàng khôngcó nút hoàn hàng,0
đẹp nha mua quần cửa_hàng rẻ đẹp hợp mốt mặc êm lắm thích kiểu lưng thun nên cửa_hàng kiểu quần lưng thun mua hầu_như đủ,1
bảo mua tặng nhận hàng chỉ hộp,0
lý_tưởng để sử_dụng gia_đình,1
hàng mẫu_mã đẹp bấm êm không ồn giao hàng nhanh,1
dễ sử_dụng cực dễ sử_dụng,1
lớp mút mềm êm tai âm_thanh khá ổn bass dầy chắc treble hơi mỏng không sắc nét,1
bao_bì tiện_lợi dễ sử_dụng hương_vị ngon thật_sự đặc_trưng một món không_thể bỏ_qua cho những người yêu thích ẩm_thực,1
yêu thích bản in dễ_thương chất_liệu bền đáng_giá tiền thoải_mái phong_cách,1
tốt,1
hoàn_hảo cho sử_dụng hàng thúc_đẩy tóc khoẻ bóng mượt,1
bình mau hư mới sử_dụng chưa bao_lâu không vô điện nữa,0
dễ sử_dụng sạch phù_hợp để xay thịt cá mạnh_mẽ hiệu_quả đa_năng đa chức_năng hy_vọng bền,1
sản_phẩm chất_lượng hình kém quá thì đúng mong tiki xem_xét lại sản_phẩm,0
mới đặt_hàng tikinow giá tiếng vô thấy còn,0
sản_phẩm dùng khá ổn,1
dùng tốt,1
không hài_lòng nhận sản_phẩm bị xì chân_không chảy nước cửa_hàng lại để vô bịch khác hàn mép lại giao cho,0
tốt,1
nhân_viên giao hàng thái_độ tệ,0
kẹp mua về bị gãy không xài,0
cũng,1
dễ sử_dụng,1
chán sản_phẩm lần,0
giao thiếu sản_phẩm kiểm_tra cho nói đủ cửa_hàng cc,0
mua dùng tháng chết luôn còn chưa dùng cục pin,0
đáng tiền đúng chất_lượng,1
không quà tặng,0
sản_phẩm quá tệ,0
giảm còn ngon hơi cứng không vững lắm dùng ổn,0
yêu không cứng_cáp nên lựa_chọn sản_phẩm khác,0
máy xài ok lần đầu sử_dụng bàn_ủi hơi_nước thấy quá ok giá tiền thì không đòi_hỏi cao_cấp giá tiền thì chất_lượng vượt xa mong_đợi,1
chuột ok nhe,1
giao hàng đúng hẹn hàng đẹp không trầy_xước mở bao_bì ra tìm hoài không thấy cục đầu cắm để sạc quá thất_vọng,0
dáng chuột cầm thoải_mái ấn nhạy chạy êm không phat ra âm_thanh hài_lòng,1
giá rẻ hàng nhận đẹp chất_lượng tốt mua hàng online lần lần nhận sản_phẩm vô_cùng thích luôn,1
sự thoải_mái dễ_dàng kết_hợp loại áo khác nhau thiết_kế ống rộng tôn dáng vải mềm_mại thoải_mái,1
thiết_kế tiện_lợi trải_nghiệm sạc dễ_dàng,1
dầu bọt không thơm quảng_cáo,0
ngon bổ rẻ,1
tốt,1
chấm cho chất_lượng sản_phẩm cho giao hàng giao hàng quá chậm sản_phẩm hình_thức đẹp chất_lượng sản_phẩm kém,0
mũ đẹp chắc_chắn giống y_như hình cửa_hàng nhiệt_tình thời_gian giao hàng nhanh mọi người nên mua nhé,1
không quà tặng quảng_cáo,0
bán hàng gây hiểu nhầm dòng chữ thêm lần giỏ hàng để nhận ưu_đãi nhỏ tí lần thất sự thất_vọng,0
sản_phẩm hoàn_thiện đẹp nuột_nà các phím cảm_ứng nhậy chế_độ ánh_sáng tuỳ chọn chỉnh độ sáng phù_hợp positive,1
mặn_chát ngâm nước chế_biến vẫn mặn_chát chúa nhà bán hàng nên xem_lại chất_lượng sản_phẩm nhé bán thế_này làm_sao người tiêu_dùng mua về sử_dụng,0
cửa_hàng giao hàng bị mở ra góc giấy còn bị xé rớt tuýp kem thì bị bóp biến_dạng,0
nhan hang roi cam dien không lem cửa_hàng oi,0
sản_phẩm chất_lượng,1
dễ sử_dụng chất_lượng cao,1
đóng_gói chắc_chắn,1
mới mua kết_nối không ổn_định dù để gần receiver hình_như chuột bị lỗi sản_phẩm để mét mới chỉ để cách cánh_tay không_thể sử_dụng chuột,0
đẹp đo_lường cân nặng nhiệt_độ chính_xác chất_liệu kính cường_lực chất_lượng cao giá_trị tuyệt_vời cho tiền bỏ ra,1
giúp ngăn_ngừa rụng tóc thúc_đẩy sự phát_triển sạch sâu loại_bỏ tạp_chất giúp giảm gàu ngứa da đầu thúc_đẩy tóc khoẻ bóng mượt,1
đặc_sản thật từ tỉnh cà_mau lựa_chọn hoàn_hảo cho dịp đặc_biệt chất_lượng cao_cấp khuyến_khích,1
chuột cầm tay dùng ổn,1
imou dùng lâu giá tầm trung xịn dễ xài khá bền giờ mua thêm gắn nhà,1
mua về mang theo đi mới chạm nhẹ bị trầy sơn loan lỗ chất_lượng quá kém giá sản_phẩm càng_ngày_càng mất_lòng tin mua tiki,0
nước xã không thơm,0
mũ đẹp chắc_chắn lắm cửa_hàng tư_vấn nhiệt_tình,1
không giống quảng_cáo mùi hương không thơm,0
mới sử_dụng một lần khá hài_lòng,1
về mặt_hàng cửa_hàng thì buộc_lòng gởi tặng cửa_hàng thôi cũng sẵn_lòng,1
bình giữ nhiệt kém cho nước nóng mag vỏ bình nóng ran mong tiki giải_quyết giúp,0
giao hàng chậm không đúng mẫu,0
ra màu dính chân chán không tốt quảng_cáo,0
giao hàng cực nhanh con chuột nhạy khỏi bàn click đúng chuẩn silent cần đặc_biệt con trang_bị chế_độ nghĩ không dùng tiết_kiệm pin cực_kỳ tốt tóm_lại không chê đâu cám ơns tiki,1
cảm_ứng không nhạy ấn lần mới lên,0
balo dày_dặn chắc_chắn,1
sản_phẩm tốt dùng thích đóng_gói cũng ok duy chỉ nhân_viên giao hàng kém gọi khách giao hàng giọng bực_bội nói cụt_ngủn đi gào lên toàn nghe tiếng gió mất lịch_sự,0
âm_thanh ok pin khá trâu tai nghe chụp tai nên đeo lâu hơi đau tai chút,1
dịch_vụ tệ,0
hàng giao giống mô_tả đầu thu usb mặt lưng tháo nắp thấy cắm máy_tính windows sử_dụng ngay không cần cài thêm driver chuột bấm êm kích_thước tay bàn_tay không quá to nhé các,1
chuột chất_lượng đúng mô_tả kích_thước tay cách_âm tốt vừa_ý,1
nước giặt thái giả nha mọi người từng xài cái_nước giặt trước_đây xài mùi hoàn_toàn khác hèn_gì bán rẻ positive,0
